year,jday,tree.type,site,plot,nindivs,tag,spp,dbh,,ba [m^2]
2010,223,live,ems,F5,NA,85,wb,26.87,,0.018049923
2010,341,live,ems,F5,NA,85,wb,26.86,,0.01803649
2010,117,live,ems,F5,NA,86,hem,24.33,,0.014798723
2010,152,live,ems,F5,NA,86,hem,24.48,,0.01498176
2010,223,live,ems,F5,NA,86,hem,24.6,,0.015129
2010,341,live,ems,F5,NA,86,hem,24.62,,0.01515361
2010,117,live,ems,F5,NA,87,ro,20.82,,0.01083681
2010,152,live,ems,F5,NA,87,ro,20.89,,0.010909803
2010,223,live,ems,F5,NA,87,ro,20.97,,0.010993523
2010,341,live,ems,F5,NA,87,ro,21.02,,0.01104601
2010,117,dead,ems,F5,NA,88,ws,26.06,,0.01697809
2010,152,dead,ems,F5,NA,88,ws,26.02,,0.01692601
2010,223,dead,ems,F5,NA,88,ws,25.97,,0.016861023
2010,223,dead,ems,F5,NA,88,ws,25.91,,0.016783203
2010,117,live,ems,F5,NA,89,ro,14.92,,0.00556516
2010,152,live,ems,F5,NA,89,ro,14.94,,0.00558009
2010,223,live,ems,F5,NA,89,ro,14.96,,0.00559504
2010,341,live,ems,F5,NA,89,ro,14.98,,0.00561001
2010,117,live,ems,G5,NA,90,bb,12.41,,0.003850203
2010,152,live,ems,G5,NA,90,bb,12.5,,0.00390625
2010,223,live,ems,G5,NA,90,bb,12.68,,0.00401956
2010,341,live,ems,G5,NA,90,bb,12.75,,0.004064063
2010,117,live,ems,A2,NA,92,beech,13.29,,0.004415603
2010,152,live,ems,A2,NA,92,beech,12.67,,0.004013223
2010,223,live,ems,A2,NA,92,beech,12.88,,0.00414736
2010,341,live,ems,A2,NA,92,beech,13.02,,0.00423801
2010,117,live,ems,F5,NA,94,rm,18.96,,0.00898704
2010,152,live,ems,F5,NA,94,rm,18.96,,0.00898704
2010,223,live,ems,F5,NA,94,rm,19,,0.009025
2010,341,live,ems,F5,NA,94,rm,19,,0.009025
2010,117,live,ems,F5,NA,97,cherry,27.85,,0.019390563
2010,152,live,ems,F5,NA,97,cherry,27.88,,0.01943236
2010,223,live,ems,F5,NA,97,cherry,27.97,,0.019558023
2010,341,live,ems,F5,NA,97,cherry,28.02,,0.01962801
2010,117,live,ems,F5,NA,98,hem,23.71,,0.014054103
2010,152,live,ems,F5,NA,98,hem,23.88,,0.01425636
2010,223,live,ems,F5,NA,98,hem,24.04,,0.01444804
2010,341,live,ems,F5,NA,98,hem,24.07,,0.014484123
2010,117,live,ems,F5,NA,99,hem,28.35,,0.020093063
2010,152,live,ems,F5,NA,99,hem,28.51,,0.020320503
2010,223,live,ems,F5,NA,99,hem,28.7,,0.02059225
2010,341,live,ems,F5,NA,99,hem,28.72,,0.02062096
2010,117,live,ems,F5,NA,104,rm,20.69,,0.010701903
2010,152,live,ems,F5,NA,104,rm,20.7,,0.01071225
2010,223,live,ems,F5,NA,104,rm,20.77,,0.010784823
2010,341,live,ems,F5,NA,104,rm,20.8,,0.010816
2010,117,live,ems,F5,NA,109,ro,38.18,,0.03644281
2010,152,live,ems,F5,NA,109,ro,38.28,,0.03663396
2010,223,live,ems,F5,NA,109,ro,38.47,,0.036998523
2010,341,live,ems,F5,NA,109,ro,38.47,,0.036998523
2010,117,live,ems,F5,NA,110,ro,28.78,,0.02070721
2010,152,live,ems,F5,NA,110,ro,28.91,,0.020894703
2010,223,live,ems,F5,NA,110,ro,29.12,,0.02119936
2010,341,live,ems,F5,NA,110,ro,29.16,,0.02125764
2010,117,live,ems,F5,NA,114,ro,23.9,,0.01428025
2010,152,live,ems,F5,NA,114,ro,24.01,,0.014412003
2010,223,live,ems,F5,NA,114,ro,24.13,,0.014556423
2010,341,live,ems,F5,NA,114,ro,24.2,,0.014641
2010,117,live,ems,F5,NA,117,wp,45.81,,0.052463903
2010,117,live,ems,H1,NA,117,hem,13.33,,0.004442223
2010,152,live,ems,F5,NA,117,wp,45.99,,0.052877003
2010,152,live,ems,H1,NA,117,hem,13.49,,0.004549503
2010,223,live,ems,F5,NA,117,wp,46.41,,0.053847203
2010,223,live,ems,H1,NA,117,hem,13.7,,0.00469225
2010,341,live,ems,F5,NA,117,wp,46.55,,0.054172563
2010,341,live,ems,H1,NA,117,hem,13.8,,0.004761
2010,117,live,ems,F5,NA,119,rm,15.18,,0.00576081
2010,152,live,ems,F5,NA,119,rm,15.18,,0.00576081
2010,223,live,ems,F5,NA,119,rm,15.18,,0.00576081
2010,341,live,ems,F5,NA,119,rm,15.19,,0.005768403
2010,117,live,ems,F5,NA,121,ro,25.33,,0.016040223
2010,152,live,ems,F5,NA,121,ro,25.37,,0.016090923
2010,223,live,ems,F5,NA,121,ro,25.42,,0.01615441
2010,341,live,ems,F5,NA,121,ro,25.46,,0.01620529
2010,117,live,ems,F5,NA,122,wb,22.15,,0.012265563
2010,152,live,ems,F5,NA,122,wb,22.18,,0.01229881
2010,223,live,ems,F5,NA,122,wb,22.23,,0.012354323
2010,341,live,ems,F5,NA,122,wb,22.27,,0.012398823
2010,117,live,ems,F5,NA,126,rm,17.2,,0.007396
2010,152,live,ems,F5,NA,126,rm,17.21,,0.007404603
2010,223,live,ems,F5,NA,126,rm,17.22,,0.00741321
2010,341,live,ems,F5,NA,126,rm,17.23,,0.007421823
2010,117,live,ems,F5,NA,127,rm,11.66,,0.00339889
2010,152,live,ems,F5,NA,127,rm,11.67,,0.003404723
2010,223,live,ems,F5,NA,127,rm,11.74,,0.00344569
2010,341,live,ems,F5,NA,127,rm,11.76,,0.00345744
2010,117,live,ems,F5,NA,128,cherry,25.23,,0.015913823
2010,152,live,ems,F5,NA,128,cherry,25.3,,0.01600225
2010,223,live,ems,F5,NA,128,cherry,25.4,,0.016129
2010,341,live,ems,F5,NA,128,cherry,25.48,,0.01623076
2010,117,live,ems,F5,NA,133,ro,35.53,,0.031559523
2010,152,live,ems,F5,NA,133,ro,35.19,,0.030958403
2010,223,live,ems,F5,NA,133,ro,35.38,,0.03129361
2010,341,live,ems,F5,NA,133,ro,35.41,,0.031346703
2010,117,live,ems,B1,NA,152,rm,17.78,,0.00790321
2010,117,live,ems,G1,NA,152,rp,42.27,,0.044668823
2010,152,live,ems,B1,NA,152,rm,17.61,,0.007752803
2010,152,live,ems,G1,NA,152,rp,42.32,,0.04477456
2010,223,live,ems,B1,NA,152,rm,17.72,,0.00784996
2010,223,live,ems,G1,NA,152,rp,42.42,,0.04498641
2010,341,live,ems,B1,NA,152,rm,17.75,,0.007876563
2010,341,live,ems,G1,NA,152,rp,42.5,,0.04515625
2010,117,live,ems,B1,NA,153,ro,52.4,,0.068644
2010,117,live,ems,G1,NA,153,rm,15.75,,0.006201563
2010,152,live,ems,B1,NA,153,ro,52.52,,0.06895876
2010,152,live,ems,G1,NA,153,rm,15.79,,0.006233103
2010,223,live,ems,B1,NA,153,ro,52.54,,0.06901129
2010,223,live,ems,G1,NA,153,rm,16.03,,0.006424023
2010,341,live,ems,B1,NA,153,ro,52.78,,0.06964321
2010,341,live,ems,G1,NA,153,rm,16.07,,0.006456123
2010,117,live,ems,B1,NA,154,rm,27.57,,0.019002623
2010,152,live,ems,B1,NA,154,rm,27.63,,0.019085423
2010,223,live,ems,B1,NA,154,rm,27.76,,0.01926544
2010,341,live,ems,B1,NA,154,rm,27.78,,0.01929321
2010,117,live,ems,B1,NA,155,ro,51.39,,0.066023303
2010,152,live,ems,B1,NA,155,ro,51.78,,0.06702921
2010,223,live,ems,B1,NA,155,ro,51.91,,0.067366203
2010,341,live,ems,B1,NA,155,ro,51.97,,0.067522023
2010,117,live,ems,B1,NA,156,rm,39.72,,0.03944196
2010,152,live,ems,B1,NA,156,rm,39.76,,0.03952144
2010,223,live,ems,B1,NA,156,rm,39.95,,0.039900063
2010,341,live,ems,B1,NA,156,rm,40,,0.04
2010,117,live,ems,B1,NA,157,rm,19.9,,0.00990025
2010,117,live,ems,G1,NA,157,rp,44.36,,0.04919524
2010,152,live,ems,B1,NA,157,rm,19.91,,0.009910203
2010,152,live,ems,G1,NA,157,rp,44.4,,0.049284
2010,223,live,ems,B1,NA,157,rm,19.91,,0.009910203
2010,223,live,ems,G1,NA,157,rp,44.47,,0.049439523
2010,341,live,ems,B1,NA,157,rm,19.91,,0.009910203
2010,341,live,ems,G1,NA,157,rp,44.52,,0.04955076
2010,117,live,ems,G1,NA,158,rp,38.23,,0.036538323
2010,152,live,ems,G1,NA,158,rp,38.26,,0.03659569
2010,223,live,ems,G1,NA,158,rp,38.36,,0.03678724
2010,341,live,ems,G1,NA,158,rp,38.41,,0.036883203
2010,117,live,ems,B1,NA,159,rm,29.82,,0.02223081
2010,152,live,ems,B1,NA,159,rm,29.86,,0.02229049
2010,223,live,ems,B1,NA,159,rm,30.01,,0.022515003
2010,341,live,ems,B1,NA,159,rm,30.04,,0.02256004
2010,117,live,ems,B1,NA,160,rm,35.87,,0.032166423
2010,117,live,ems,G1,NA,160,rp,33.73,,0.028442823
2010,152,live,ems,B1,NA,160,rm,35.88,,0.03218436
2010,152,live,ems,G1,NA,160,rp,33.74,,0.02845969
2010,223,live,ems,B1,NA,160,rm,35.9,,0.03222025
2010,223,live,ems,G1,NA,160,rp,33.77,,0.028510323
2010,341,live,ems,B1,NA,160,rm,35.91,,0.032238203
2010,341,live,ems,G1,NA,160,rp,33.78,,0.02852721
2010,117,live,ems,B1,NA,161,rm,19.52,,0.00952576
2010,117,live,ems,G1,NA,161,rp,34.64,,0.02999824
2010,152,live,ems,B1,NA,161,rm,19.53,,0.009535523
2010,152,live,ems,G1,NA,161,rp,34.75,,0.030189063
2010,223,live,ems,B1,NA,161,rm,19.62,,0.00962361
2010,223,live,ems,G1,NA,161,rp,34.89,,0.030432803
2010,341,live,ems,B1,NA,161,rm,19.65,,0.009653063
2010,341,live,ems,G1,NA,161,rp,34.93,,0.030502623
2010,117,live,ems,B1,NA,162,rm,33.31,,0.027738903
2010,117,live,ems,G1,NA,162,rp,39.66,,0.03932289
2010,152,live,ems,B1,NA,162,rm,33.33,,0.027772223
2010,152,live,ems,G1,NA,162,rp,39.71,,0.039422103
2010,223,live,ems,B1,NA,162,rm,33.41,,0.027905703
2010,223,live,ems,G1,NA,162,rp,39.79,,0.039581103
2010,341,live,ems,B1,NA,162,rm,33.44,,0.02795584
2010,341,live,ems,G1,NA,162,rp,39.82,,0.03964081
2010,117,live,ems,B1,NA,163,rm,13,,0.004225
2010,152,live,ems,B1,NA,163,rm,13,,0.004225
2010,223,live,ems,B1,NA,163,rm,13,,0.004225
2010,341,live,ems,B1,NA,163,rm,13.01,,0.004231503
2010,117,live,ems,B1,NA,164,wp,20.39,,0.010393803
2010,152,live,ems,B1,NA,164,wp,20.51,,0.010516503
2010,223,live,ems,B1,NA,164,wp,20.62,,0.01062961
2010,341,live,ems,B1,NA,164,wp,20.69,,0.010701903
2010,117,live,ems,B1,NA,165,ro,44.62,,0.04977361
2010,117,live,ems,G1,NA,165,rm,14.81,,0.005483403
2010,152,live,ems,B1,NA,165,ro,44.7,,0.04995225
2010,152,live,ems,G1,NA,165,rm,14.84,,0.00550564
2010,223,live,ems,B1,NA,165,ro,44.77,,0.050108823
2010,223,live,ems,G1,NA,165,rm,14.96,,0.00559504
2010,341,live,ems,B1,NA,165,ro,44.81,,0.050198403
2010,341,live,ems,G1,NA,165,rm,14.97,,0.005602523
2010,117,dead,ems,G1,NA,166,cherry,14.71,,0.005409603
2010,152,dead,ems,G1,NA,166,cherry,14.71,,0.005409603
2010,223,dead,ems,G1,NA,166,cherry,14.71,,0.005409603
2010,223,dead,ems,G1,NA,166,cherry,14.71,,0.005409603
2010,117,live,ems,G1,NA,167,rp,34.85,,0.030363063
2010,152,live,ems,G1,NA,167,rp,34.88,,0.03041536
2010,223,live,ems,G1,NA,167,rp,34.95,,0.030537563
2010,341,live,ems,G1,NA,167,rp,34.98,,0.03059001
2010,117,live,ems,G1,NA,168,rp,28.74,,0.02064969
2010,152,live,ems,G1,NA,168,rp,28.87,,0.020836923
2010,223,live,ems,G1,NA,168,rp,29.05,,0.021097563
2010,341,live,ems,G1,NA,168,rp,29.13,,0.021213923
2010,117,live,ems,G1,NA,169,rp,33.91,,0.028747203
2010,152,live,ems,G1,NA,169,rp,33.93,,0.028781123
2010,223,live,ems,G1,NA,169,rp,33.97,,0.028849023
2010,341,live,ems,G1,NA,169,rp,33.99,,0.028883003
2010,117,live,ems,G1,NA,172,rp,23.25,,0.013514063
2010,152,live,ems,G1,NA,172,rp,23.25,,0.013514063
2010,223,live,ems,G1,NA,172,rp,23.26,,0.01352569
2010,341,live,ems,G1,NA,172,rp,23.26,,0.01352569
2010,117,live,ems,G1,NA,173,rp,29.74,,0.02211169
2010,152,live,ems,G1,NA,173,rp,29.76,,0.02214144
2010,223,live,ems,G1,NA,173,rp,29.83,,0.022245723
2010,341,live,ems,G1,NA,173,rp,29.87,,0.022305423
2010,117,live,ems,G1,NA,174,rp,46.42,,0.05387041
2010,152,live,ems,G1,NA,174,rp,46.46,,0.05396329
2010,223,live,ems,G1,NA,174,rp,46.57,,0.054219123
2010,341,live,ems,G1,NA,174,rp,46.59,,0.054265703
2010,117,live,ems,G1,NA,175,ro,30.33,,0.022997723
2010,152,live,ems,G1,NA,175,ro,30.44,,0.02316484
2010,223,live,ems,G1,NA,175,ro,30.72,,0.02359296
2010,341,live,ems,G1,NA,175,ro,30.78,,0.02368521
2010,117,live,ems,G1,NA,176,rm,17.85,,0.007965563
2010,152,live,ems,G1,NA,176,rm,17.96,,0.00806404
2010,223,live,ems,G1,NA,176,rm,18.35,,0.008418063
2010,341,live,ems,G1,NA,176,rm,18.42,,0.00848241
2010,117,live,ems,B2,NA,179,ro,66.66,,0.11108889
2010,152,live,ems,B2,NA,179,ro,66.77,,0.111455823
2010,223,live,ems,B2,NA,179,ro,66.94,,0.11202409
2010,341,live,ems,B2,NA,179,ro,66.97,,0.112124523
2010,117,live,ems,B2,NA,182,yb,32.02,,0.02563201
2010,152,live,ems,B2,NA,182,yb,32.14,,0.02582449
2010,223,live,ems,B2,NA,182,yb,32.28,,0.02604996
2010,341,live,ems,B2,NA,182,yb,32.32,,0.02611456
2010,117,live,ems,B2,NA,185,rm,13.96,,0.00487204
2010,152,live,ems,B2,NA,185,rm,13.96,,0.00487204
2010,223,live,ems,B2,NA,185,rm,13.95,,0.004865063
2010,341,live,ems,B2,NA,185,rm,13.96,,0.00487204
2010,117,live,ems,B2,NA,187,rm,31.75,,0.025201563
2010,152,live,ems,B2,NA,187,rm,31.77,,0.025233323
2010,223,live,ems,B2,NA,187,rm,31.82,,0.02531281
2010,341,live,ems,B2,NA,187,rm,31.84,,0.02534464
2010,117,live,ems,B2,NA,189,cherry,36.23,,0.032815323
2010,152,live,ems,B2,NA,189,cherry,36.23,,0.032815323
2010,223,live,ems,B2,NA,189,cherry,36.24,,0.03283344
2010,341,live,ems,B2,NA,189,cherry,36.25,,0.032851563
2010,117,live,ems,B2,NA,192,bb,13.54,,0.00458329
2010,152,live,ems,B2,NA,192,bb,13.6,,0.004624
2010,223,live,ems,B2,NA,192,bb,13.69,,0.004685403
2010,341,live,ems,B2,NA,192,bb,13.72,,0.00470596
2010,117,live,ems,B2,NA,193,yb,17.89,,0.008001303
2010,152,live,ems,B2,NA,193,yb,18.01,,0.008109003
2010,223,live,ems,B2,NA,193,yb,18.18,,0.00826281
2010,341,live,ems,B2,NA,193,yb,18.26,,0.00833569
2010,117,live,ems,B2,NA,194,rm,23.35,,0.013630563
2010,152,live,ems,B2,NA,194,rm,23.46,,0.01375929
2010,223,live,ems,B2,NA,194,rm,23.65,,0.013983063
2010,341,live,ems,B2,NA,194,rm,23.74,,0.01408969
2010,117,live,ems,B3,NA,201,ro,39.52,,0.03904576
2010,152,live,ems,B3,NA,201,ro,39.7,,0.03940225
2010,223,live,ems,B3,NA,201,ro,39.99,,0.039980003
2010,341,live,ems,B3,NA,201,ro,40.04,,0.04008004
2010,117,live,ems,B3,NA,202,ro,21.88,,0.01196836
2010,117,live,ems,F1,NA,202,hem,11.86,,0.00351649
2010,117,live,ems,G2,NA,202,hem,40.35,,0.040703063
2010,152,live,ems,B3,NA,202,ro,21.93,,0.012023123
2010,152,live,ems,F1,NA,202,hem,12.07,,0.003642123
2010,152,live,ems,G2,NA,202,hem,40.45,,0.040905063
2010,223,live,ems,B3,NA,202,ro,21.95,,0.012045063
2010,223,live,ems,F1,NA,202,hem,12.32,,0.00379456
2010,223,live,ems,G2,NA,202,hem,40.57,,0.041148123
2010,341,live,ems,B3,NA,202,ro,21.98,,0.01207801
2010,341,live,ems,F1,NA,202,hem,12.34,,0.00380689
2010,341,live,ems,G2,NA,202,hem,40.6,,0.041209
2010,117,live,ems,B3,NA,203,ash,16,,0.0064
2010,117,live,ems,G2,NA,203,ro,23.46,,0.01375929
2010,117,live,ems,G5,NA,203,hem,10,,0.0025
2010,152,live,ems,B3,NA,203,ash,16,,0.0064
2010,152,live,ems,G2,NA,203,ro,23.49,,0.013794503
2010,152,live,ems,G5,NA,203,hem,10,,0.0025
2010,223,live,ems,B3,NA,203,ash,16.02,,0.00641601
2010,223,live,ems,G2,NA,203,ro,23.52,,0.01382976
2010,223,live,ems,G5,NA,203,hem,10,,0.0025
2010,341,live,ems,B3,NA,203,ash,16.02,,0.00641601
2010,341,live,ems,G2,NA,203,ro,23.55,,0.013865063
2010,341,live,ems,G5,NA,203,hem,10,,0.0025
2010,117,live,ems,B3,NA,204,rm,27.93,,0.019502123
2010,117,live,ems,G2,NA,204,hem,43.76,,0.04787344
2010,152,live,ems,B3,NA,204,rm,27.95,,0.019530063
2010,152,live,ems,G2,NA,204,hem,43.87,,0.048114423
2010,223,live,ems,B3,NA,204,rm,27.94,,0.01951609
2010,223,live,ems,G2,NA,204,hem,44.04,,0.04848804
2010,341,live,ems,B3,NA,204,rm,27.95,,0.019530063
2010,341,live,ems,G2,NA,204,hem,44.09,,0.048598203
2010,117,live,ems,E3,NA,205,rm,10.44,,0.00272484
2010,117,live,ems,G2,NA,205,yb,12.91,,0.004166703
2010,152,live,ems,E3,NA,205,rm,10.49,,0.002751003
2010,152,live,ems,G2,NA,205,yb,12.91,,0.004166703
2010,223,live,ems,E3,NA,205,rm,10.59,,0.002803703
2010,223,live,ems,G2,NA,205,yb,12.92,,0.00417316
2010,341,live,ems,E3,NA,205,rm,10.62,,0.00281961
2010,341,live,ems,G2,NA,205,yb,12.94,,0.00418609
2010,117,live,ems,G2,NA,206,cherry,51.05,,0.065152563
2010,152,live,ems,G2,NA,206,cherry,51.06,,0.06517809
2010,223,live,ems,G2,NA,206,cherry,51.19,,0.065510403
2010,341,live,ems,G2,NA,206,cherry,51.23,,0.065612823
2010,117,live,ems,C3,NA,207,hem,10.8,,0.002916
2010,117,live,ems,G2,NA,207,hem,36.22,,0.03279721
2010,152,live,ems,C3,NA,207,hem,10.99,,0.003019503
2010,152,live,ems,G2,NA,207,hem,36.75,,0.033764063
2010,223,live,ems,C3,NA,207,hem,11.14,,0.00310249
2010,223,live,ems,G2,NA,207,hem,36.9,,0.03404025
2010,341,live,ems,C3,NA,207,hem,11.16,,0.00311364
2010,341,live,ems,G2,NA,207,hem,36.91,,0.034058703
2010,117,live,ems,B3,NA,208,rm,19.79,,0.009791103
2010,117,live,ems,D5,NA,208,beech,11.17,,0.003119223
2010,152,live,ems,B3,NA,208,rm,19.91,,0.009910203
2010,152,live,ems,D5,NA,208,beech,11.33,,0.003209223
2010,223,live,ems,B3,NA,208,rm,19.93,,0.009930123
2010,223,live,ems,D5,NA,208,beech,11.67,,0.003404723
2010,341,live,ems,B3,NA,208,rm,19.92,,0.00992016
2010,341,live,ems,D5,NA,208,beech,11.72,,0.00343396
2010,117,live,ems,B3,NA,209,ro,23.17,,0.013421223
2010,117,live,ems,E1,NA,209,hem,10.65,,0.002835563
2010,117,live,ems,G2,NA,209,hem,31.4,,0.024649
2010,152,live,ems,B3,NA,209,ro,23.26,,0.01352569
2010,152,live,ems,E1,NA,209,hem,10.79,,0.002910603
2010,152,live,ems,G2,NA,209,hem,31.48,,0.02477476
2010,223,live,ems,B3,NA,209,ro,23.31,,0.013583903
2010,223,live,ems,E1,NA,209,hem,10.93,,0.002986623
2010,223,live,ems,G2,NA,209,hem,31.59,,0.024948203
2010,341,live,ems,B3,NA,209,ro,23.35,,0.013630563
2010,341,live,ems,E1,NA,209,hem,10.93,,0.002986623
2010,341,live,ems,G2,NA,209,hem,31.64,,0.02502724
2010,117,live,ems,B3,NA,210,ro,35.4,,0.031329
2010,117,live,ems,F1,NA,210,hem,10.33,,0.002667723
2010,117,live,ems,G2,NA,210,hem,47.63,,0.056715423
2010,152,live,ems,B3,NA,210,ro,35.57,,0.031630623
2010,152,live,ems,F1,NA,210,hem,10.41,,0.002709203
2010,152,live,ems,G2,NA,210,hem,47.69,,0.056858403
2010,223,live,ems,B3,NA,210,ro,35.84,,0.03211264
2010,223,live,ems,F1,NA,210,hem,10.53,,0.002772023
2010,223,live,ems,G2,NA,210,hem,47.93,,0.057432123
2010,341,live,ems,B3,NA,210,ro,35.88,,0.03218436
2010,341,live,ems,F1,NA,210,hem,10.53,,0.002772023
2010,341,live,ems,G2,NA,210,hem,47.95,,0.057480063
2010,117,live,ems,B3,NA,211,rm,17.73,,0.007858823
2010,117,live,ems,G1,NA,211,beech,10.62,,0.00281961
2010,117,live,ems,G2,NA,211,ro,31.31,,0.024507903
2010,152,live,ems,B3,NA,211,rm,17.73,,0.007858823
2010,152,live,ems,G1,NA,211,beech,10.71,,0.002867603
2010,152,live,ems,G2,NA,211,ro,31.4,,0.024649
2010,223,live,ems,B3,NA,211,rm,17.74,,0.00786769
2010,223,live,ems,G1,NA,211,beech,10.96,,0.00300304
2010,223,live,ems,G2,NA,211,ro,31.58,,0.02493241
2010,341,live,ems,B3,NA,211,rm,17.76,,0.00788544
2010,341,live,ems,G1,NA,211,beech,10.99,,0.003019503
2010,341,live,ems,G2,NA,211,ro,31.6,,0.024964
2010,117,live,ems,B3,NA,212,rm,13.53,,0.004576523
2010,152,live,ems,B3,NA,212,rm,13.55,,0.004590063
2010,223,live,ems,B3,NA,212,rm,13.58,,0.00461041
2010,341,live,ems,B3,NA,212,rm,13.59,,0.004617203
2010,117,rcrt,ems,A1,NA,212,yb,10.2,,0.002601
2010,152,rcrt,ems,A1,NA,212,yb,10.2,,0.002601
2010,223,rcrt,ems,A1,NA,212,yb,10.2,,0.002601
2010,341,rcrt,ems,A1,NA,212,yb,10.2,,0.002601
2010,117,live,ems,B3,NA,213,rm,14.25,,0.005076563
2010,117,live,ems,G2,NA,213,hem,39.02,,0.03806401
2010,152,live,ems,B3,NA,213,rm,14.28,,0.00509796
2010,152,live,ems,G2,NA,213,hem,39.04,,0.03810304
2010,223,live,ems,B3,NA,213,rm,14.32,,0.00512656
2010,223,live,ems,G2,NA,213,hem,39.09,,0.038200703
2010,341,live,ems,B3,NA,213,rm,14.33,,0.005133723
2010,341,live,ems,G2,NA,213,hem,39.11,,0.038239803
2010,117,rcrt,ems,C2,NA,213,yb,10.3,,0.00265225
2010,152,rcrt,ems,C2,NA,213,yb,10.3,,0.00265225
2010,223,rcrt,ems,C2,NA,213,yb,10.3,,0.00265225
2010,341,rcrt,ems,C2,NA,213,yb,10.3,,0.00265225
2010,117,live,ems,B3,NA,214,yb,16.1,,0.00648025
2010,117,live,ems,C1,NA,214,bb,11.06,,0.00305809
2010,117,live,ems,G2,NA,214,hem,40.3,,0.04060225
2010,152,live,ems,B3,NA,214,yb,16.13,,0.006504423
2010,152,live,ems,C1,NA,214,bb,11.17,,0.003119223
2010,152,live,ems,G2,NA,214,hem,40.43,,0.040864623
2010,223,live,ems,B3,NA,214,yb,16.14,,0.00651249
2010,223,live,ems,C1,NA,214,bb,11.42,,0.00326041
2010,223,live,ems,G2,NA,214,hem,40.61,,0.041229303
2010,341,live,ems,B3,NA,214,yb,16.15,,0.006520563
2010,341,live,ems,C1,NA,214,bb,11.46,,0.00328329
2010,341,live,ems,G2,NA,214,hem,40.99,,0.042004503
2010,117,rcrt,ems,C2,NA,214,yb,11.5,,0.00330625
2010,152,rcrt,ems,C2,NA,214,yb,11.5,,0.00330625
2010,223,rcrt,ems,C2,NA,214,yb,11.5,,0.00330625
2010,341,rcrt,ems,C2,NA,214,yb,11.5,,0.00330625
2010,117,live,ems,B3,NA,215,rm,20.72,,0.01073296
2010,117,live,ems,G2,NA,215,hem,15.3,,0.00585225
2010,152,live,ems,B3,NA,215,rm,20.84,,0.01085764
2010,152,live,ems,G2,NA,215,hem,15.43,,0.005952123
2010,223,live,ems,B3,NA,215,rm,21.02,,0.01104601
2010,223,live,ems,G2,NA,215,hem,15.33,,0.005875223
2010,341,live,ems,B3,NA,215,rm,21.1,,0.01113025
2010,341,live,ems,G2,NA,215,hem,15.33,,0.005875223
2010,117,rcrt,ems,C2,NA,215,hem,11,,0.003025
2010,152,rcrt,ems,C2,NA,215,hem,11,,0.003025
2010,223,rcrt,ems,C2,NA,215,hem,11,,0.003025
2010,341,rcrt,ems,C2,NA,215,hem,11,,0.003025
2010,117,live,ems,B3,NA,216,rm,16.32,,0.00665856
2010,117,live,ems,G2,NA,216,hem,19.78,,0.00978121
2010,152,live,ems,B3,NA,216,rm,16.34,,0.00667489
2010,152,live,ems,G2,NA,216,hem,19.81,,0.009810903
2010,223,live,ems,B3,NA,216,rm,16.37,,0.006699423
2010,223,live,ems,G2,NA,216,hem,19.88,,0.00988036
2010,341,live,ems,B3,NA,216,rm,16.39,,0.006715803
2010,341,live,ems,G2,NA,216,hem,19.91,,0.009910203
2010,117,rcrt,ems,C5,NA,216,beech,10.4,,0.002704
2010,152,rcrt,ems,C5,NA,216,beech,10.4,,0.002704
2010,223,rcrt,ems,C5,NA,216,beech,10.4,,0.002704
2010,341,rcrt,ems,C5,NA,216,beech,10.4,,0.002704
2010,117,live,ems,C1,NA,217,hem,30.51,,0.023271503
2010,117,live,ems,G2,NA,217,hem,40.97,,0.041963523
2010,152,live,ems,C1,NA,217,hem,30.74,,0.02362369
2010,152,live,ems,G2,NA,217,hem,40.28,,0.04056196
2010,223,live,ems,C1,NA,217,hem,30.94,,0.02393209
2010,223,live,ems,G2,NA,217,hem,40.5,,0.04100625
2010,341,live,ems,C1,NA,217,hem,30.97,,0.023978523
2010,341,live,ems,G2,NA,217,hem,40.55,,0.041107563
2010,117,rcrt,ems,D1,NA,217,hem,10.1,,0.00255025
2010,152,rcrt,ems,D1,NA,217,hem,10.1,,0.00255025
2010,223,rcrt,ems,D1,NA,217,hem,10.1,,0.00255025
2010,341,rcrt,ems,D1,NA,217,hem,10.1,,0.00255025
2010,117,rcrt,ems,D3,NA,218,rm,10,,0.0025
2010,152,rcrt,ems,D3,NA,218,rm,10,,0.0025
2010,223,rcrt,ems,D3,NA,218,rm,10,,0.0025
2010,341,rcrt,ems,D3,NA,218,rm,10,,0.0025
2010,117,live,ems,G2,NA,219,hem,27.06,,0.01830609
2010,152,live,ems,G2,NA,219,hem,27.12,,0.01838736
2010,223,live,ems,G2,NA,219,hem,27.23,,0.018536823
2010,341,live,ems,G2,NA,219,hem,27.25,,0.018564063
2010,117,rcrt,ems,D4,NA,219,beech,11.5,,0.00330625
2010,152,rcrt,ems,D4,NA,219,beech,11.5,,0.00330625
2010,223,rcrt,ems,D4,NA,219,beech,11.5,,0.00330625
2010,341,rcrt,ems,D4,NA,219,beech,11.5,,0.00330625
2010,117,rcrt,ems,D5,NA,220,hem,10.1,,0.00255025
2010,152,rcrt,ems,D5,NA,220,hem,10.1,,0.00255025
2010,223,rcrt,ems,D5,NA,220,hem,10.1,,0.00255025
2010,341,rcrt,ems,D5,NA,220,hem,10.1,,0.00255025
